order_id,name_id
368356,"[1003, 132]"
368357,"[1003, 1232]"
368360,"[1003, 1232]"
368365,"[256, 944, 141]"
368370,"[485, 267, 1329]"
368376,"[258, 1071, 466, 101, 1230]"
368377,"[258, 466, 100, 101]"
368379,"[441, 1285, 488]"
368389,"[188, 561, 190]"
368391,"[55, 1028]"
368398,"[1033, 126]"
368406,"[36, 667]"
368407,"[801, 650]"
368408,"[262, 1279]"
368417,"[229, 263]"
368429,"[341, 342]"
368435,"[300, 23]"
368443,"[564, 1017]"
368468,"[282, 97, 56, 1078, 1284]"
368472,"[708, 299]"
368476,"[625, 321]"
368478,"[28, 717, 292]"
368481,"[579, 244]"
368502,"[258, 410, 747, 101]"
368503,"[465, 101]"
368508,"[155, 151]"
368523,"[85, 86, 87]"
368526,"[85, 86, 87]"
368528,"[85, 86, 87]"
368533,"[85, 87]"
368534,"[85, 86, 87]"
368535,"[51, 462, 1276, 50]"
368537,"[51, 1276, 50]"
368541,"[402, 306, 333, 1268]"
368554,"[116, 486, 117]"
368555,"[243, 741]"
368561,"[36, 431, 975]"
368564,"[18, 548]"
368565,"[697, 895]"
368582,"[745, 1311, 746, 1333]"
368585,"[398, 526, 498]"
368588,"[588, 1204, 545, 202, 203]"
368596,"[110, 663]"
368617,"[593, 286]"
368631,"[729, 589, 508, 100]"
368632,"[127, 506]"
368635,"[943, 1172, 873]"
368644,"[83, 285, 826]"
368650,"[803, 819]"
368671,"[573, 1262]"
368672,"[568, 557, 1262]"
368683,"[27, 9]"
368684,"[28, 292, 470, 716, 717]"
368685,"[717, 293, 470]"
368688,"[41, 288]"
368695,"[480, 91]"
368713,"[37, 344, 345]"
368714,"[403, 344]"
368715,"[403, 344]"
368748,"[1309, 1054]"
368767,"[1060, 1061]"
368780,"[246, 796, 390, 317]"
368781,"[528, 230, 247, 893]"
368782,"[349, 801, 725]"
368788,"[399, 267, 340, 471]"
368798,"[478, 341]"
368811,"[628, 439]"
368823,"[628, 426, 244]"
368824,"[1010, 897, 874]"
368825,"[897, 137]"
368826,"[1010, 897, 874]"
368827,"[1010, 897, 874]"
368828,"[1010, 897, 874]"
368831,"[1010, 897, 874]"
368834,"[1010, 897, 874]"
368855,"[737, 399, 109, 1206, 608]"
368856,"[306, 333, 400, 1206, 608, 498]"
368857,"[737, 306, 401]"
368858,"[306, 333, 1144, 400, 1206, 401]"
368859,"[306, 109, 1206, 401, 498]"
368904,"[183, 841]"
368908,"[15, 28, 1340, 940]"
368912,"[229, 1129]"
368913,"[576, 234, 173]"
368914,"[371, 576, 234, 173]"
368915,"[576, 234, 173]"
368916,"[371, 576, 74]"
368922,"[638, 806]"
368924,"[638, 806]"
368930,"[462, 1032, 425, 1087]"
368941,"[984, 1342, 749, 1352, 750, 1147, 107]"
368945,"[273, 1261]"
368949,"[387, 10, 11]"
368953,"[713, 300]"
368961,"[604, 1100, 966]"
368964,"[1102, 1317]"
368967,"[311, 313]"
368980,"[769, 1104]"
368988,"[126, 195, 315]"
368990,"[36, 403, 105]"
368996,"[120, 338, 125]"
368997,"[528, 529]"
369011,"[364, 383]"
369017,"[275, 6]"
369021,"[36, 667]"
369022,"[36, 667, 345]"
369023,"[37, 38, 99, 431]"
369028,"[478, 76]"
369029,"[478, 952]"
369030,"[478, 952]"
369034,"[160, 711, 226]"
369035,"[469, 978, 717, 28]"
369042,"[28, 899, 1037, 799]"
369043,"[824, 1323]"
369055,"[527, 76]"
369061,"[768, 199, 198, 1205]"
369089,"[914, 555, 749, 168, 740, 1216, 1267, 5]"
369090,"[1078, 456, 56]"
369091,"[1078, 456, 282]"
369094,"[57, 681]"
369100,"[0, 122]"
369104,"[657, 16]"
369106,"[1260, 29, 24, 25, 26]"
369107,"[118, 273, 173]"
369111,"[1123, 650]"
369113,"[81, 285]"
369117,"[1051, 1072]"
369129,"[342, 1128]"
369130,"[39, 952, 76]"
369133,"[303, 1128, 129]"
369137,"[258, 126, 203]"
369138,"[590, 863, 203]"
369159,"[28, 900, 940, 939, 941, 494, 798]"
369160,"[28, 900, 939, 941, 494, 798]"
369166,"[471, 399, 297, 1192]"
369167,"[37, 99]"
369171,"[726, 81, 285]"
369176,"[159, 178]"
369177,"[380, 163]"
369195,"[27, 143]"
369196,"[27, 143]"
369203,"[223, 114]"
369207,"[214, 215]"
369208,"[1087, 214, 215]"
369211,"[593, 1056]"
369212,"[1056, 1002]"
369213,"[1056, 1330]"
369216,"[1056, 720]"
369228,"[182, 185]"
369243,"[965, 176]"
369245,"[895, 658]"
369251,"[370, 881, 815]"
369260,"[530, 1343]"
369262,"[530, 1343]"
369263,"[530, 1343]"
369264,"[530, 1343]"
369265,"[530, 1343]"
369266,"[530, 1343]"
369267,"[530, 1343]"
369268,"[530, 1343]"
369269,"[530, 1343]"
369270,"[530, 1343]"
369271,"[530, 1343]"
369277,"[972, 1173]"
369286,"[332, 1331]"
369299,"[1123, 123]"
369300,"[1026, 280, 1316]"
369302,"[1026, 1317]"
369313,"[1009, 873, 872, 878]"
369333,"[1065, 342]"
369334,"[443, 6]"
369350,"[960, 262, 118]"
369351,"[643, 987]"
369353,"[1034, 741]"
369366,"[982, 259]"
369379,"[595, 852]"
369386,"[63, 30, 1300]"
369389,"[632, 79, 80]"
369394,"[1024, 486]"
369398,"[405, 936]"
369403,"[888, 1251, 627]"
369414,"[530, 866]"
369415,"[456, 453]"
369428,"[533, 163, 1171]"
369434,"[236, 486]"
369438,"[348, 78]"
369441,"[688, 168, 194, 689]"
369464,"[442, 136]"
369465,"[1138, 136]"
369467,"[375, 895]"
369472,"[618, 1125]"
369475,"[472, 800, 412, 324]"
369480,"[701, 610, 1058]"
369488,"[1289, 876, 992, 45]"
369495,"[602, 765, 1064, 107]"
369496,"[1044, 33]"
369497,"[1044, 33]"
369511,"[478, 76]"
369525,"[621, 338, 1092]"
369526,"[0, 1055, 584]"
369527,"[0, 1055, 584]"
369529,"[0, 1055, 584]"
369543,"[394, 400, 401]"
369550,"[65, 147, 68]"
369557,"[739, 477]"
369566,"[68, 682]"
369577,"[789, 791, 519]"
369595,"[580, 540]"
369612,"[126, 106]"
369615,"[743, 684]"
369621,"[513, 1030, 429]"
369622,"[513, 1030]"
369623,"[513, 1030]"
369650,"[1207, 876]"
369655,"[628, 439]"
369680,"[913, 124]"
369704,"[893, 1129]"
369717,"[1162, 1019]"
369724,"[709, 978, 717, 28]"
369741,"[192, 193]"
369747,"[1297, 203, 349, 1291, 1318]"
369758,"[407, 20]"
369762,"[661, 117]"
369764,"[273, 582]"
369766,"[628, 641]"
369770,"[88, 875]"
369772,"[204, 632]"
369773,"[528, 945, 841, 263]"
369800,"[342, 727]"
369805,"[1205, 587, 1115, 1353]"
369806,"[253, 254]"
369812,"[577, 371, 372, 234, 71, 73]"
369834,"[579, 803]"
369835,"[426, 173]"
369837,"[803, 616]"
369838,"[579, 803]"
369839,"[426, 967, 803]"
369841,"[426, 409]"
369858,"[421, 418, 282]"
369862,"[621, 420]"
369864,"[314, 599, 925]"
369866,"[491, 230, 263]"
369868,"[1247, 26]"
369890,"[881, 581, 1085]"
369893,"[417, 524]"
369905,"[855, 1236]"
369919,"[93, 453]"
369922,"[159, 163]"
369931,"[493, 306, 524]"
369942,"[1147, 672, 602, 555]"
369948,"[374, 129]"
369958,"[823, 14]"
369961,"[888, 265]"
369968,"[159, 226, 164, 380]"
369980,"[914, 168, 1147, 1146, 1216, 1267, 5]"
369981,"[914, 168, 1147, 1146, 1216, 1267, 5]"
369989,"[14, 189]"
369992,"[255, 256, 250]"
369996,"[361, 462, 1221]"
370012,"[411, 1113, 679, 100, 686, 1071]"
370014,"[51, 462, 1170, 50]"
370015,"[486, 116]"
370022,"[486, 117]"
370030,"[737, 306, 399]"
370031,"[332, 1179, 1231]"
370033,"[1206, 498]"
370068,"[669, 225]"
370069,"[669, 225]"
370070,"[669, 100, 225]"
370081,"[155, 77]"
370086,"[93, 1057]"
370087,"[1040, 68]"
370091,"[370, 3, 298]"
370093,"[260, 650]"
370121,"[182, 424]"
370134,"[716, 919]"
370135,"[709, 919, 28]"
370145,"[0, 1112]"
370147,"[314, 313, 311, 315]"
370152,"[1205, 199, 203]"
370155,"[529, 229, 263]"
370166,"[426, 409]"
370185,"[1014, 447, 579]"
370186,"[579, 447]"
370187,"[1014, 447, 323]"
370189,"[1014, 323]"
370191,"[1014, 447, 323]"
370194,"[428, 1111]"
370199,"[1051, 152, 1001]"
370214,"[478, 727]"
370219,"[511, 301]"
370245,"[930, 572, 107, 1262]"
370268,"[723, 1, 807]"
370276,"[85, 87]"
370279,"[640, 822]"
370281,"[814, 735, 1070, 612]"
370283,"[14, 250]"
370284,"[14, 250]"
370286,"[1218, 212, 1313, 873]"
370287,"[212, 1218, 856]"
370288,"[595, 609]"
370289,"[595, 609]"
370295,"[418, 1173, 972, 973]"
370313,"[912, 1077]"
370321,"[245, 243, 508, 741]"
370322,"[245, 243, 508, 741]"
370351,"[790, 725]"
370362,"[939, 262, 1340, 1037]"
370363,"[427, 28, 1254, 1037]"
370364,"[589, 963]"
370374,"[960, 961, 963]"
370405,"[1188, 364]"
370407,"[1188, 742, 364, 701]"
370408,"[364, 884]"
370409,"[1188, 364]"
370418,"[213, 637]"
370419,"[993, 10, 388, 12]"
370420,"[10, 388]"
370421,"[10, 388]"
370424,"[10, 12]"
370426,"[10, 388]"
370463,"[71, 577, 481]"
370533,"[620, 806]"
370542,"[286, 1309]"
370550,"[59, 443]"
370568,"[1033, 188, 203]"
370585,"[621, 428]"
370591,"[18, 659]"
370593,"[1121, 25]"
370608,"[85, 780]"
370610,"[85, 780]"
370615,"[85, 87]"
370644,"[36, 37, 38, 431]"
370645,"[1273, 1052, 1081]"
370651,"[637, 268]"
370675,"[262, 1073]"
370684,"[804, 918, 135, 1328, 243]"
370696,"[242, 243, 482, 244]"
370702,"[243, 541]"
370704,"[549, 23]"
370705,"[549, 23]"
370713,"[300, 309]"
370718,"[4, 1152]"
370745,"[873, 878]"
370757,"[155, 517]"
370759,"[207, 517]"
370771,"[593, 286]"
370773,"[709, 292, 715]"
370779,"[349, 224]"
370780,"[866, 1210]"
370783,"[647, 104]"
370784,"[381, 158, 712, 178, 179]"
370796,"[19, 444, 407]"
370797,"[303, 1140]"
370801,"[737, 1006, 333]"
370812,"[1130, 994]"
370813,"[458, 115]"
370826,"[244, 1257, 1271]"
370839,"[38, 998, 975]"
370842,"[814, 736]"
370850,"[373, 128]"
370861,"[116, 1024, 117]"
370863,"[608, 498]"
370866,"[1017, 125]"
370877,"[447, 244, 641, 614]"
370887,"[1089, 902]"
370890,"[129, 1140]"
370891,"[129, 1140]"
370895,"[1105, 909]"
370913,"[593, 414]"
370917,"[435, 1055]"
370936,"[320, 1354]"
370937,"[1299, 594]"
370938,"[316, 928]"
370942,"[585, 1238, 453, 436]"
370943,"[585, 1238, 453, 436]"
370959,"[342, 1128]"
370964,"[468, 166]"
370968,"[960, 963]"
370969,"[643, 987, 1101, 960, 1161]"
370974,"[123, 124]"
370997,"[665, 643]"
371001,"[789, 822]"
371004,"[743, 744]"
371011,"[628, 72, 173]"
371012,"[808, 84]"
371021,"[564, 223, 795]"
371023,"[1334, 391]"
371024,"[1334, 391]"
371026,"[1334, 391]"
371041,"[1078, 821]"
371050,"[708, 1085]"
371070,"[273, 118]"
371083,"[643, 308]"
371084,"[93, 308]"
371088,"[499, 1129]"
371091,"[491, 185]"
371095,"[681, 522, 682]"
371116,"[414, 287]"
371117,"[414, 287]"
371152,"[753, 426]"
371156,"[260, 675]"
371171,"[593, 47]"
371181,"[956, 886, 509]"
371186,"[791, 702, 69]"
371193,"[276, 277]"
371213,"[414, 1309]"
371238,"[579, 445]"
371244,"[420, 550]"
371256,"[697, 657]"
371258,"[537, 244]"
371283,"[753, 631]"
371284,"[156, 340]"
371287,"[19, 579]"
371298,"[305, 993, 959]"
371307,"[663, 1152]"
371312,"[256, 250]"
371313,"[743, 684]"
371314,"[802, 954]"
371318,"[727, 40]"
371320,"[452, 300]"
371322,"[71, 371, 73, 372]"
371327,"[606, 70]"
371344,"[205, 356]"
371345,"[1181, 281, 757]"
371349,"[1017, 803]"
371351,"[377, 595]"
371352,"[849, 595]"
371362,"[28, 900, 939, 941, 494, 798]"
371363,"[528, 529, 230]"
371366,"[422, 582, 1109]"
371372,"[960, 987]"
371385,"[737, 608]"
371387,"[273, 118]"
371402,"[877, 586]"
371411,"[1213, 397]"
371416,"[733, 882]"
371425,"[158, 160, 711, 226]"
371429,"[513, 125, 122]"
371450,"[36, 430]"
371469,"[219, 989]"
371470,"[1046, 1225]"
371471,"[1292, 6]"
371493,"[143, 196]"
371498,"[1285, 488]"
371502,"[126, 334]"
371506,"[745, 746]"
371508,"[465, 101]"
371529,"[472, 356]"
371531,"[223, 326]"
371532,"[223, 326]"
371533,"[725, 225]"
371538,"[641, 630]"
371548,"[502, 344]"
371566,"[24, 25, 26]"
371581,"[483, 170, 1240]"
371585,"[549, 452]"
371587,"[960, 61, 962]"
371588,"[960, 962, 429]"
371605,"[759, 397]"
371612,"[841, 1129]"
371614,"[529, 841]"
371628,"[78, 752]"
371649,"[352, 24]"
371650,"[352, 24]"
371651,"[148, 24]"
371652,"[354, 585, 992, 421]"
371654,"[648, 345]"
371669,"[57, 58]"
371681,"[41, 463, 288]"
371682,"[380, 178]"
371692,"[210, 1293]"
371696,"[480, 142]"
371697,"[390, 142]"
371714,"[329, 784]"
371715,"[496, 737, 108]"
371726,"[850, 851, 573, 673, 107, 602, 557, 930]"
371754,"[555, 749, 107]"
371762,"[284, 826]"
371767,"[341, 523]"
371786,"[1159, 971, 1214, 49, 50, 1276]"
371787,"[1159, 971, 1214, 49, 50, 1276]"
371799,"[246, 390]"
371802,"[1128, 1135]"
371807,"[969, 972]"
371815,"[867, 865]"
371816,"[867, 865]"
371838,"[1365, 1189, 25]"
371839,"[115, 309]"
371846,"[1258, 288]"
371859,"[3, 693]"
371903,"[376, 289]"
371919,"[435, 64]"
371933,"[633, 213]"
371934,"[165, 716, 28]"
371949,"[24, 1247, 813, 1260]"
371955,"[572, 911, 725]"
371967,"[523, 1135]"
371971,"[154, 155, 517, 77, 78]"
371972,"[1196, 650]"
371984,"[578, 503]"
371993,"[123, 1346]"
371996,"[582, 423]"
371999,"[674, 1298]"
372037,"[866, 532]"
372040,"[530, 532]"
372041,"[866, 532]"
372043,"[530, 1343]"
372044,"[530, 532]"
372045,"[866, 1343]"
372046,"[866, 532]"
372082,"[1176, 1118]"
372096,"[13, 14]"
372103,"[1327, 94]"
372120,"[320, 626]"
372129,"[52, 53]"
372132,"[1236, 1313, 943]"
372133,"[127, 484]"
372145,"[28, 717, 165]"
372146,"[915, 505]"
372154,"[1093, 1094, 749, 556]"
372162,"[708, 1142, 581, 298, 541]"
372164,"[1142, 541, 1083, 133, 298, 299, 692]"
372165,"[581, 880, 133]"
372193,"[430, 344]"
372204,"[294, 1090]"
372206,"[294, 1090]"
372210,"[506, 40]"
372221,"[816, 660]"
372230,"[226, 158, 711, 510, 509, 885, 924]"
372235,"[878, 309]"
372237,"[1124, 505]"
372243,"[1166, 1312, 298]"
372244,"[1166, 1312, 298]"
372245,"[3, 298, 299]"
372259,"[141, 249]"
372264,"[1330, 47]"
372268,"[251, 193]"
372288,"[850, 107, 573, 555]"
372289,"[850, 555, 168, 107, 930]"
372302,"[960, 962]"
372306,"[1145, 725]"
372328,"[123, 650]"
372329,"[840, 839]"
372335,"[456, 1195]"
372344,"[1119, 124]"
372348,"[1260, 1274, 26, 1365, 150]"
372368,"[317, 1106, 318, 936, 480]"
372370,"[29, 24, 1365]"
372371,"[29, 1365]"
372373,"[29, 1189]"
372382,"[571, 168]"
372389,"[659, 817]"
372416,"[127, 478]"
372420,"[426, 1225]"
372426,"[491, 1029, 448]"
372436,"[442, 550]"
372446,"[1031, 420]"
372449,"[881, 693]"
372454,"[302, 129]"
372457,"[165, 710, 716]"
372462,"[127, 727]"
372465,"[1010, 136, 878]"
372481,"[299, 501, 298, 133]"
372488,"[827, 184]"
372494,"[444, 244]"
372497,"[444, 482, 244]"
372506,"[1162, 234, 481]"
372513,"[280, 443]"
372527,"[59, 443]"
372528,"[59, 443]"
372529,"[59, 443]"
372530,"[1357, 122, 795]"
372531,"[147, 830, 30]"
372532,"[125, 728]"
372534,"[430, 431, 344]"
372545,"[824, 965, 714]"
372549,"[368, 1328]"
372551,"[338, 1158, 1081]"
372557,"[105, 975]"
372577,"[905, 721]"
372590,"[411, 101]"
372591,"[411, 101]"
372607,"[302, 342]"
372613,"[158, 162, 181, 534, 1028, 957]"
372614,"[181, 158, 957, 162]"
372615,"[957, 162, 711]"
372616,"[161, 162, 163, 711, 55]"
372618,"[533, 162, 712]"
372622,"[505, 751]"
372623,"[505, 751]"
372628,"[77, 156]"
372630,"[1006, 1144, 498]"
372631,"[332, 333, 498]"
372632,"[542, 332]"
372633,"[566, 395, 1268]"
372635,"[302, 342]"
372646,"[1244, 1245]"
372670,"[286, 1309]"
372706,"[478, 727]"
372725,"[874, 555]"
372735,"[895, 1355, 375]"
372772,"[709, 292]"
372779,"[279, 1026]"
372781,"[989, 1133]"
372809,"[15, 358, 1174]"
372817,"[894, 79]"
372839,"[548, 846, 657, 1155]"
372844,"[181, 158, 179, 180]"
372847,"[181, 158, 179, 180]"
372848,"[181, 158, 179, 180]"
372855,"[1298, 556]"
372864,"[520, 518, 749, 107, 603, 1064]"
372866,"[984, 520, 518, 749, 107, 603, 602, 765]"
372880,"[462, 457]"
372881,"[380, 428, 1111]"
372882,"[428, 1111]"
372885,"[1021, 642]"
372889,"[182, 4]"
372899,"[823, 944, 249, 141]"
372915,"[21, 134]"
372919,"[716, 717]"
372929,"[781, 226, 158, 509, 533]"
372936,"[491, 528]"
372937,"[528, 529, 448]"
372938,"[945, 499]"
372939,"[528, 230, 499]"
372940,"[317, 91]"
372949,"[1004, 486]"
372953,"[118, 234, 1034]"
372954,"[273, 73, 1034, 74]"
372971,"[731, 722]"
372972,"[134, 353, 22]"
372976,"[331, 332, 703]"
372979,"[1021, 706]"
372980,"[157, 1066, 1207, 876, 79]"
372982,"[368, 804, 917, 918, 1328]"
372983,"[917, 918, 804]"
372984,"[917, 918, 369]"
372986,"[496, 331, 304]"
372987,"[428, 340]"
372989,"[177, 1319]"
373009,"[960, 961, 963]"
373020,"[1121, 24]"
373027,"[324, 260]"
373035,"[48, 462, 832]"
373036,"[482, 133, 774, 916, 409]"
373038,"[48, 462, 832]"
373039,"[48, 462, 832]"
373042,"[1107, 1018]"
373069,"[808, 82]"
373074,"[1277, 990]"
373075,"[1199, 989]"
373078,"[406, 1017, 482, 407, 323, 803]"
373080,"[125, 31]"
373083,"[731, 808, 722, 81]"
373084,"[496, 417, 608]"
373103,"[647, 857, 104, 430]"
373104,"[647, 37, 104, 998]"
373107,"[565, 1165, 949]"
373129,"[838, 1057]"
373132,"[89, 669, 479, 258]"
373145,"[553, 1246]"
373154,"[873, 872, 897, 136]"
373155,"[912, 212]"
373164,"[585, 1074]"
373170,"[1167, 397]"
373171,"[400, 108]"
373176,"[232, 879]"
373177,"[879, 116]"
373178,"[986, 877]"
373179,"[986, 877, 79, 45]"
373180,"[1289, 986, 877, 45]"
373196,"[115, 309]"
373197,"[953, 535]"
373200,"[1275, 1245]"
373203,"[311, 312]"
373205,"[1193, 311, 312, 315, 314]"
373211,"[21, 52]"
373212,"[654, 618, 205, 253]"
373213,"[205, 253, 254]"
373214,"[420, 1092]"
373218,"[484, 478]"
373220,"[484, 478]"
373224,"[1153, 236]"
373233,"[294, 1088]"
373234,"[294, 1088]"
373235,"[845, 221]"
373246,"[143, 195]"
373247,"[262, 61]"
373279,"[210, 185]"
373296,"[349, 519]"
373366,"[808, 284]"
373369,"[214, 831]"
373370,"[214, 831]"
373371,"[0, 1196]"
373386,"[993, 387]"
373388,"[43, 191]"
373394,"[427, 241, 270]"
373395,"[427, 621, 270, 68, 241]"
373397,"[427, 241]"
373407,"[102, 1144]"
373414,"[317, 195]"
373418,"[794, 1039, 57, 789]"
373419,"[270, 428, 68]"
373420,"[1019, 428, 270]"
373435,"[37, 858, 345]"
373458,"[783, 854]"
373468,"[644, 579]"
373469,"[262, 428]"
373471,"[704, 864]"
373478,"[275, 144, 195]"
373493,"[1298, 134, 750, 555]"
373508,"[70, 1040]"
373509,"[904, 675, 1139]"
373510,"[972, 592]"
373513,"[57, 313]"
373520,"[767, 225, 1081]"
373530,"[129, 527, 727]"
373535,"[83, 826]"
373536,"[612, 541]"
373539,"[628, 72, 133, 439]"
373541,"[214, 215]"
373558,"[390, 260]"
373566,"[620, 913]"
373569,"[204, 205]"
373572,"[1193, 124]"
373573,"[1193, 124]"
373574,"[1193, 124]"
373577,"[0, 791]"
373578,"[0, 791]"
373582,"[858, 345]"
373583,"[502, 345]"
373596,"[695, 168, 1352]"
373597,"[750, 168, 1352]"
373611,"[9, 480]"
373612,"[1011, 40]"
373651,"[1145, 630]"
373654,"[19, 579]"
373663,"[223, 519]"
373665,"[13, 700]"
373667,"[930, 850, 1262]"
373696,"[1065, 478, 1128]"
373703,"[245, 904, 953, 643]"
373706,"[96, 205]"
373711,"[658, 548]"
373712,"[39, 342]"
373721,"[1196, 119]"
373723,"[4, 450]"
373724,"[450, 966, 263]"
373732,"[432, 366]"
373733,"[432, 366]"
373734,"[432, 366]"
373735,"[432, 366]"
373736,"[432, 366]"
373748,"[939, 28, 940]"
373751,"[997, 412, 1188, 364, 883, 742]"
373780,"[1153, 116]"
373781,"[1153, 116]"
373783,"[1153, 486]"
373803,"[262, 964]"
373812,"[0, 702]"
373813,"[0, 125]"
373824,"[758, 332, 400, 608]"
373831,"[579, 1108, 446]"
373835,"[897, 1010, 873]"
373836,"[1009, 1010, 873]"
373848,"[582, 882]"
373851,"[582, 642, 6]"
373858,"[928, 166]"
373859,"[674, 1298, 557, 555]"
373872,"[503, 648]"
373877,"[127, 341]"
373878,"[341, 523]"
373881,"[245, 364, 384]"
373889,"[300, 23]"
373892,"[899, 900, 798]"
373893,"[577, 371, 235, 74, 73]"
373894,"[156, 778]"
373900,"[127, 40]"
373901,"[127, 40]"
373902,"[127, 40]"
373908,"[64, 413]"
373922,"[697, 895]"
373924,"[158, 159, 272, 164]"
373928,"[843, 229]"
373935,"[381, 158, 711, 162, 712, 180, 533]"
373938,"[372, 234, 481]"
373966,"[795, 222]"
373971,"[1346, 340, 429]"
373975,"[92, 190]"
373993,"[880, 501, 540]"
373994,"[458, 540, 298]"
373996,"[1028, 540, 298]"
373999,"[793, 693, 298]"
374002,"[879, 1024]"
374004,"[1024, 152, 239]"
374009,"[519, 119]"
374011,"[540, 501, 100, 298]"
374013,"[271, 241]"
374021,"[1187, 430]"
374022,"[578, 38, 345]"
374023,"[547, 16, 1048]"
374025,"[881, 1136]"
374026,"[736, 881]"
374037,"[550, 1211, 852]"
374041,"[27, 269]"
374048,"[39, 341]"
374052,"[891, 260]"
374062,"[232, 116]"
374069,"[27, 196]"
374082,"[993, 388, 11]"
374085,"[683, 200]"
374088,"[1221, 425, 1214, 396]"
374089,"[618, 45, 1290]"
374090,"[618, 45, 453]"
374138,"[726, 82]"
374148,"[857, 431]"
374149,"[36, 403, 431, 975]"
374152,"[430, 431, 648]"
374153,"[667, 430, 431]"
374154,"[36, 37, 403, 431]"
374155,"[37, 431, 648]"
374156,"[61, 811]"
374161,"[999, 314, 311, 313]"
374165,"[406, 445, 812]"
374175,"[907, 156, 78]"
374185,"[357, 1175, 848]"
374198,"[279, 119]"
374199,"[279, 119]"
374200,"[279, 119]"
374201,"[279, 1363]"
374215,"[849, 377]"
374224,"[462, 214]"
374229,"[28, 717, 716, 715]"
374233,"[1185, 662]"
374251,"[808, 82]"
374266,"[461, 614, 100, 889, 1014]"
374271,"[676, 742]"
374275,"[347, 323, 309]"
374276,"[643, 309]"
374277,"[347, 243, 323, 309]"
374278,"[347, 243, 309]"
374294,"[927, 288]"
374295,"[464, 288]"
374297,"[324, 100, 459, 460]"
374318,"[930, 555]"
374321,"[1021, 423, 1022]"
374322,"[1021, 833]"
374324,"[484, 342]"
374325,"[625, 1354]"
374334,"[1019, 751]"
374342,"[173, 1282]"
374364,"[723, 807]"
374374,"[762, 554]"
374388,"[670, 11]"
374389,"[670, 11]"
374396,"[1034, 1322]"
374407,"[19, 916]"
374413,"[789, 125]"
374424,"[796, 196]"
374426,"[352, 813, 26]"
374452,"[385, 353]"
374470,"[493, 566, 108, 761]"
374472,"[566, 108, 761, 298]"
374473,"[493, 108, 761]"
374474,"[493, 566, 761]"
374478,"[895, 548]"
374479,"[895, 548]"
374483,"[306, 83]"
374506,"[21, 713, 23]"
374510,"[318, 946]"
374511,"[288, 1266]"
374512,"[113, 291]"
374523,"[351, 615]"
374529,"[630, 239]"
374535,"[308, 309]"
374563,"[7, 8]"
374564,"[7, 951, 8]"
374565,"[7, 951, 9, 847]"
374577,"[318, 946]"
374580,"[1189, 352]"
374608,"[592, 191, 157, 45]"
374609,"[978, 165, 565, 949]"
374660,"[442, 1111]"
374661,"[811, 376]"
374689,"[1093, 914, 168, 1146, 1267]"
374699,"[37, 502, 430, 975]"
374703,"[475, 739]"
374704,"[788, 739]"
374705,"[475, 739]"
374706,"[739, 896]"
374711,"[129, 1011, 507]"
374712,"[1320, 289]"
374714,"[501, 299]"
374720,"[528, 1129]"
374744,"[262, 106, 30]"
374748,"[106, 119]"
374780,"[912, 1077]"
374781,"[390, 480]"
374782,"[657, 221]"
374788,"[478, 1011]"
374790,"[459, 299]"
374800,"[905, 177]"
374806,"[1359, 1249, 119]"
374807,"[1273, 878]"
374814,"[652, 744]"
374816,"[360, 1032]"
374824,"[422, 1062]"
374826,"[849, 131]"
374827,"[420, 70]"
374836,"[814, 735]"
374848,"[654, 555, 107]"
374850,"[528, 604, 248]"
374857,"[441, 66, 1127, 1285, 420]"
374861,"[580, 133, 541]"
374864,"[960, 1229, 961]"
374878,"[578, 502, 36, 344]"
374885,"[816, 660, 656]"
374886,"[547, 660, 656, 816]"
374889,"[660, 656]"
374892,"[803, 513]"
374896,"[983, 1023]"
374899,"[49, 288]"
374912,"[622, 124]"
374919,"[442, 443, 1178]"
374920,"[294, 1090]"
374923,"[47, 1137]"
374934,"[61, 521]"
374935,"[620, 521, 1366]"
374961,"[103, 873]"
374969,"[1196, 124]"
374976,"[245, 665, 589]"
375008,"[0, 513]"
375011,"[0, 513]"
375014,"[278, 727]"
375017,"[503, 857, 431]"
375020,"[1014, 614]"
375046,"[288, 289]"
375064,"[401, 332, 399]"
375073,"[148, 24, 26]"
375075,"[910, 205, 206]"
375077,"[910, 702, 205]"
375083,"[0, 114]"
375094,"[458, 55]"
375095,"[458, 55]"
375096,"[404, 512, 1030]"
375107,"[565, 919, 292]"
375110,"[297, 1243]"
375127,"[808, 284]"
375129,"[604, 1152]"
375133,"[604, 1152]"
375168,"[28, 919, 1165, 293]"
375180,"[577, 235, 74, 71, 73, 481]"
375182,"[418, 204, 282]"
375183,"[147, 1040]"
375186,"[15, 147, 584, 1040]"
375241,"[546, 491]"
375258,"[158, 160, 226]"
375267,"[125, 702]"
375269,"[558, 1226, 133]"
375289,"[677, 132]"
375292,"[423, 1062]"
375296,"[930, 168, 573, 851]"
375298,"[480, 317]"
375313,"[552, 553]"
375320,"[1029, 184]"
375321,"[406, 445, 446, 628, 323, 916]"
375323,"[380, 509, 956, 885, 957]"
375324,"[164, 956, 886, 885, 957, 924]"
375327,"[516, 517, 1160, 15, 338]"
375328,"[1021, 1109]"
375346,"[944, 250]"
375349,"[278, 727]"
375354,"[1021, 833]"
375356,"[94, 738]"
375367,"[271, 61, 241]"
375380,"[724, 124]"
375381,"[118, 313]"
375390,"[320, 322]"
